PlantID,Species,Block,Inoculum_type,Root_mass_g,Shoot_Height_cm,Shoot_mass_g,LICOR_E,LICOR_A,LICOR_water_use_eff,iWUE,LICOR_Ci,LICOR_gsw_stomata,Median.Number.of.Roots,Maximum.Number.of.Roots,Number.of.Root.Tips,Total.Root.Length.mm,root_Depth.mm,root_Maximum.Width.mm,root_Width-to-Depth.Ratio,root_Network.Area.mm2,root_Convex.Area.mm2,root_Solidity,Lower.Root.Area.mm2,root_Average.Diameter.mm,root_Median.Diameter.mm,root_Maximum.Diameter.mm,root_Perimeter.mm,root_Volume.mm3,root_Surface.Area.mm2,root_Holes,root_Average.Hole.Size.mm2,root_Computation.Time.s,Average.Root.Orientation.deg,root_Shallow.Angle.Frequency,root_Medium.Angle.Frequency,root_Steep.Angle.Frequency,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,root_Projected.Area.Diameter.Range.1.mm2,root_Projected.Area.Diameter.Range.2.mm2,Root_Projected.Area.Diameter.Range.3.mm2,Root_Surface.Area.Diameter.Range.1.mm2,root_Surface.Area.Diameter.Range.2.mm2,root_Surface.Area.Diameter.Range.3.mm2,Rott_Volume.Diameter.Range.1.mm3,root_Volume.Diameter.Range.2.mm3,root_Volume.Diameter.Range.3.mm3,LAT.Max.Diameter,LAT.Min.Diameter,LAT.Total.Area,LAT.Total.Perimeter,LAT.Cortex.Max.Diameter,LAT.Cortex.Min.Diameter,LAT.Cortex.Area,LAT.Cortex.Perimeter,LAT.Stele.Max.Diameter,LAT.Stele.Min.Diameter,LAT.Stele.Area,LAT.Stele.Perimeter,LAT.Number.of.Aerenchyma,LAT.Total.Area.of.Aerencyhma,LAT.Average.area.of.Aerenchyma,LAT.Number.of.Metaxylem,LAT.Total.Area.of.Metaxylem,LAT.Average.area.of.metaxylem,LAT.Cortical.Cell.Layers,Li,B,Na,Mg,P,S,K,Ca,Ti,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Mo,Cd,Pb
259,gamagrass,g1,adapted_comm,0.19,58,0.75,0.000304,0.120923,397.7730263,18.58066994,342.3905,0.006508,26,71,14992,14127.01751,178.392667,157.818667,0.88467,3616.204237,21734.31854,0.166382,2093.990436,0.520928,0.30527,14.062315,16579.96527,12227.30989,24474.14004,4566,1.392038,3.094,43.937903,0.342145,0.349636,0.308219,13539.34423,482.822103,104.851172,5522.454869,1426.493664,837.222742,17360.68345,4483.243772,2630.212815,2932.19099,3536.38311,5758.735787,1612.297,1311.437,1614975.46,4998.464,1572.247,1269.189,1507294.406,4845.96,571.605,512.147,225654.928,1695.507,14,513036.276,36645.448,12,23154.571,1929.548,14,2.88,8.779,35.04,805.498,1089.797,844.452,21573.716,1435.208,1.919,0.021,35.446,47.471,0.02,0.102,0.612,9.34,2.039,0.889,32.801,25.944,6.284,0.036,-0.024
260,gamagrass,g2,adapted_comm,0.25,63,0.8,0.000232,0.034567,148.9956897,6.744780488,361.5332,0.005125,22,61,17401,17640.70644,224.663,168.063333,0.748069,4958.744563,27505.24069,0.180284,2268.545642,0.708872,0.338667,22.276186,17456.37459,46442.75697,43450.94708,10713,0.427614,4.346,43.878648,0.323829,0.377091,0.29908,16411.863,829.781002,399.062436,7397.195936,2524.275966,3901.484238,23262.32841,7930.554378,12258.06429,4428.766267,6451.762196,35562.2285,1505.368,1239.777,1409755.495,4449.638,1435.26,1177.272,1296515.051,4251.648,663.879,569.522,300943.801,1962.212,14,600097.025,42864.073,14,26773.63,1912.402,13,4.851,10.233,9.898,1276.87,674.711,445.158,20016.781,1675.115,0.48,0.011,47.132,50.876,0.031,0.031,0.379,6.304,2.106,0.916,32.403,35.547,9.278,0.048,0.042
261,gamagrass,g3,adapted_comm,0.16,53,0.7,0.000252,-0.05581,-221.468254,-10.23473317,387.2125,0.005453,15,42,11026,10505.76327,220.133333,136.906,0.621923,3215.267763,27349.66215,0.117562,1073.406455,0.666922,0.338667,13.923485,11611.56004,19255.5457,23633.92246,3378,1.174578,2.727,44.648642,0.323588,0.362707,0.313706,9853.470582,416.272628,236.020059,4316.399094,1252.924746,1950.878742,13568.47789,3936.57824,6128.866323,2516.965962,3175.797088,13562.78265,1062.648,897.53,676690.698,3187.336,1024.943,868.987,621096.338,3064.624,370.326,335.737,96440.715,1109.805,10,195134.211,19513.421,7,12368.579,1766.94,11,4.018,0.608,17.775,831.976,725.777,500.414,19324.072,857.486,-0.075,0,31.442,23.403,0.01,0.04,0.35,138.621,0.802,0.802,31.299,15.838,10.276,0.052,0.475
262,gamagrass,g4,adapted_comm,0.2,63,0.71,0.000266,-0.12139,-456.3533835,-21.11497652,404.049,0.005749,18,68,15001,14503.7118,213.402333,158.284333,0.741718,3936.234063,25063.89521,0.157048,2156.386368,0.626477,0.30527,17.454481,15481.88206,25768.10584,31405.96291,8705,0.650709,3.549,43.606048,0.33744,0.358323,0.304237,13563.45689,666.148503,274.106403,5676.395979,1975.964084,2338.626809,17849.37303,6209.577081,7347.012804,3202.931571,4921.385697,17643.78857,1850.675,1421.464,2101604.636,5259.728,1789.859,1355.095,1957514.848,5083.258,759.118,603.832,360739.595,2157.824,15,697490.341,46499.356,13,30944.097,2380.315,13,3.726,12.554,0.378,1028.776,894.974,790.973,17940.699,1742.633,0.061,0,21.635,39.318,0.018,0.039,0.611,28.592,2.621,1.178,30.054,27.453,11.36,0.03,0.003
263,gamagrass,g5,adapted_comm,0.28,59,1.01,0.000147,-0.11374,-773.7414966,-35.90277778,426.8077,0.003168,17,111,18465,17745.45637,244.390333,162.856333,0.666378,5193.319362,30012.03406,0.173041,2902.859786,0.778748,0.338667,17.654776,16741.23059,47157.44251,48448.26409,10689,0.699255,4.269,44.695982,0.311887,0.379652,0.308461,15952.51005,1245.290686,547.655637,7081.173044,3813.032763,4518.201868,22271.32678,11981.15637,14195.78095,4279.151655,9807.312778,33070.97808,2010.347,1494.72,2140684.909,6084.337,1950.503,1437.332,1968539.8,6042.406,788.75,671.864,407081.556,2294.605,14,758035.829,54145.416,9,35031.365,3892.374,12,4.322,7.24,7.267,857.844,978.64,504.804,16035.152,1450.233,0.149,0.012,34.039,29.512,0.02,0.268,0.466,9.393,1.882,0.718,28.168,28.855,7.428,0.032,-0.067
264,gamagrass,g6,adapted_comm,0.31,52,0.73,0.000538,-0.35044,-651.3754647,-29.34025452,417.549,0.011944,17,65,16596,15115.61104,226.822,152.908,0.674132,4372.790538,24538.14537,0.178204,2206.397021,0.712957,0.34909,19.149834,15535.13109,36014.26967,36871.50763,5943,1.130688,3.627,44.668192,0.321217,0.364142,0.314641,14004.27392,747.203357,364.133771,6237.95907,2214.995963,3278.342444,19612.79027,6959.500831,10299.21654,3572.992693,5506.523776,26934.7532,2086.793,1846.754,3030571,6343.662,1976.126,1752.294,2765267,6031.711,769.626,690.862,414247,2300.572,17,1048165,61656.765,9,35199,3911,12,4.118,7.002,19.958,692.753,917.989,508.158,20013.287,964.49,0.373,0.006,18.302,31.137,0.022,0.065,0.523,8.974,1.39,1.019,30.141,18.389,9.089,0.024,-0.133
265,gamagrass,g1,adapted_comm,0.23,58,0.75,0.000154,-0.30666,-1991.298701,-90.0088054,511.2043,0.003407,28,114,19870,17958.12466,206.671333,163.872333,0.792913,4393.261823,25267.35807,0.173871,2140.173139,0.535987,0.26774,14.190952,19752.31366,20072.13328,32693.90804,9477,0.773698,3.992,44.271309,0.333492,0.352167,0.314341,17063.70598,641.887801,252.530877,6562.425777,1992.773583,1844.303021,20638.45042,6261.408799,5794.048823,3367.203393,5220.631637,11484.29825,1878.798,1747.444,2576796,5798.085,1826.123,1671.119,2368578,5555.801,823.991,757.554,487310,2511.983,10,1144315,114431.5,14,31517,2251.214,12,2.636,13.355,10.81,1360.256,1410.541,753.14,21090.643,1784.943,0.212,0.005,38.305,44.655,0.033,0.131,0.629,20.65,1.98,0.83,27.702,31.509,7.925,0.032,-0.024
266,gamagrass,g2,adapted_comm,0.19,59,0.62,0.000525,-0.32739,-623.6,-29.53184196,416.3935,0.011086,18,57,15118,14460.93341,241.850333,168.656,0.697357,4021.407728,27809.88614,0.144604,1860.847533,0.693462,0.30527,20.993237,16369.65398,43095.99256,35120.35309,5896,0.703212,3.751,43.541334,0.343326,0.355579,0.301095,13521.73501,444.61488,494.583522,5232.935476,1454.472029,4487.149997,16452.77726,4570.778358,14096.79747,2501.972197,4002.907464,36591.1129,1317.107,1188.383,1193595,4100.566,1281.569,1118.786,1073710,4092.24,521.329,477.441,194128,1577.319,9,361581,40175.667,11,23297,2117.909,11,7.687,12.252,9.526,1367.238,848.341,1475.038,22999.539,2033.218,0.323,0.049,32.304,57.618,0.037,0.133,1.373,17.379,1.647,1.938,37.712,37.482,12.517,0.064,0.07
267,gamagrass,g3,adapted_comm,0.3,59,0.87,0.000844,-0.27262,-323.0094787,-14.9997249,394.4386,0.018175,22,78,14614,13408.16326,189.018333,169.418,0.896305,3771.610736,24126.1668,0.156329,2429.998724,0.664998,0.30527,18.148118,14928.09431,32549.4845,30694.36376,5997,0.599871,3.183,44.826985,0.325074,0.353213,0.321713,12524.54246,515.556041,368.064753,4874.190308,1587.446715,3304.340325,15325.47284,4987.110938,10381.77999,2476.715627,4112.116027,25960.65285,1705.579,1442.222,1759024,5029.06,1653.657,1382.281,1613308,4819.987,625.514,578.534,278453,1881.722,12,652896,54408,9,20279,2253.222,12,2.959,20.372,5.11,886.635,889.82,819.386,16281.119,1574.316,0.155,0.02,18.011,36.825,0.028,0.086,0.482,8.116,1.954,0.385,23.619,27.265,9.152,0.027,-0.105
268,gamagrass,g4,adapted_comm,0.25,67,0.68,0.000825,2.398665,2907.472727,138.3712143,155.7946,0.017335,24,75,19953,17973.23207,237.786333,164.846,0.693253,4688.230767,29120.89606,0.160992,2275.610144,0.569369,0.338667,14.999388,20298.77289,22185.78031,34641.99753,6020,1.977791,4.208,44.168293,0.3349,0.354151,0.310949,17141.84226,603.747835,227.641974,7241.239042,1911.053946,1868.993761,22766.62743,6003.753036,5871.617069,3797.279282,5091.299307,13297.20173,2903.152,2116.879,4819876,8520.93,2814.296,2034.988,4484874,8145.873,1010.06,824.238,659080,2913.545,15,1812585,120839,10,54433,5443.3,12,6.319,11.346,-0.285,966.001,846.023,741.939,20325.874,1322.157,0.505,0.004,25.272,29.848,0.025,0.06,0.479,9.689,1.129,0.727,28.747,38.938,14.361,0.033,-0.119
269,gamagrass,g5,adapted_comm,0.24,59,0.6,0.000631,-0.06224,-98.63708399,-4.722306525,377.6878,0.01318,15,74,16245,15050.23403,264.541,156.337,0.590975,4183.118874,29173.44165,0.143388,1467.545452,0.643879,0.338667,15.331214,16079.42468,23750.68527,32744.98342,6426,1.166364,3.926,44.89183,0.318827,0.359935,0.321237,14028.22689,772.422668,249.584474,6034.231688,2347.706402,2035.60136,18972.47682,7377.47633,6395.030277,3394.709539,5992.363461,14363.61227,1939.127,1729.142,2496798,5848.07,1849.986,1628.309,2242193,5512.042,705.525,599.214,328546,2059.675,11,696879,63352.636,9,35688,3965.333,11,5.309,40.119,11.936,1182.438,988.273,1387.786,19791.224,1618.88,0.388,0.068,18.625,47.147,0.031,0.217,0.888,17.382,2.964,1.658,30.594,36.91,22.438,0.086,0.204
270,gamagrass,g6,adapted_comm,0.28,53,0.74,0.000399,-0.27205,-681.8295739,-33.03181156,421.0649,0.008236,14,54,13615,12645.5884,236.389333,164.295667,0.695021,3649.213132,26946.67998,0.135423,1462.963024,0.666501,0.35921,14.25144,12893.30885,19290.03509,28771.68778,5174,1.035649,3.537,44.41231,0.31604,0.37524,0.30872,11827.52368,580.760089,237.304637,5579.307637,1797.615749,1775.489605,17544.39762,5649.42506,5577.865101,3323.942245,4701.751009,11264.34183,1816.89443,1680.60371,2345527.253,5641.64736,1783.32195,1605.11555,2164881.289,5424.57271,682.45069,612.43668,314019.5524,2008.72222,21,1100325.628,52396.45849,12,23034.86101,1919.571751,15,3.134,17.099,7.045,992.549,855.441,857.099,18530.936,1750.109,0.642,0.033,19.782,37.657,0.019,0.105,0.586,15.223,1.585,1.169,29.746,29.46,9.178,0.163,1.415
271,gamagrass,g1,adapted_comm,0.1,57,0.36,0.001167,2.852229,2444.069409,114.4370486,192.6913,0.024924,14,45,10412,8991.582059,203.708,123.232333,0.604946,2306.355602,17164.44596,0.134368,979.042845,0.595859,0.30527,12.934063,9937.274101,12925.05927,18320.39623,3579,1.318594,2.325,44.36446,0.334147,0.353484,0.312369,8428.294937,379.020061,184.267061,3313.67686,1172.509203,1342.466176,10418.9381,3683.976254,4217.481876,1646.610606,3052.349086,8226.099583,868.22572,741.12677,462150.8519,2593.31292,813.65314,698.74458,403317.8284,2456.06771,277.99705,253.70924,54912.60906,836.10997,12,142572.3719,11881.03099,6,6723.68167,1120.613612,8,4.152,17.191,27.877,1098.05,882.15,1221.35,17070.083,1620.871,1.031,0.025,25.083,52.69,0.069,0.163,0.553,16.377,1.745,1.459,22.888,43.511,19.573,0.098,0.266
272,gamagrass,g2,adapted_comm,0.19,53,0.53,0.000409,0.071547,174.9315403,8.479141977,356.9521,0.008438,15,54,12788,12237.9989,225.086333,165.692667,0.736129,3397.86238,24683.58773,0.137657,1864.981933,0.628884,0.338667,12.75351,13317.31978,18441.09961,26337.73435,5722,0.885417,3.405,44.383051,0.327574,0.359364,0.313063,11457.9943,528.258372,251.746232,4882.433638,1611.237869,1884.461567,15353.06666,5063.520245,5921.147445,2627.782567,4117.865939,11695.4511,1379.2183,1286.91285,1304162.679,4353.24128,1308.98935,1229.80544,1192093.923,4081.55726,464.12601,422.7991,150705.3136,1392.68525,15,396885.3353,26459.02235,9,15577.19939,1730.799932,12,5.127,18.719,19.208,534.733,569.917,838.648,18007.233,728.565,0.179,0.017,32.497,29.335,0.024,0.094,0.509,10.453,1.599,0.773,22.807,18.547,11.289,0.06,0.168
273,gamagrass,g3,adapted_comm,0.13,58,0.35,0.001116,2.955379,2648.189068,125.1165912,176.0187,0.023621,16,39,10975,9999.333493,213.952667,162.306,0.758607,2816.428059,25617.74984,0.10994,1126.341833,0.564262,0.34909,12.203754,11659.42832,10362.58298,18966.54355,3112,2.582233,3.012,44.292486,0.324655,0.365828,0.309517,9585.889029,281.327868,132.116597,4213.70575,850.805355,968.956256,13247.81265,2674.665047,3044.065856,2249.815528,2182.324124,5930.443328,899.98128,614.38344,418941.2482,2500.68715,840.95286,571.95462,368230.998,2339.8142,292.27478,245.01096,54015.47108,836.11787,9,105060.8192,11673.42436,7,5565.86063,795.1229471,8,5.812,30.033,10.19,1290.629,784.29,1661.787,23164.627,1748.32,0.559,0.026,37.758,54.249,0.038,0.205,0.854,16.261,2.641,1.156,31.716,45.734,22.442,0.061,-0.036
274,gamagrass,g4,adapted_comm,0.13,64,0.54,0.000604,0.61837,1023.791391,47.78378796,297.0053,0.012941,12,44,8763,8088.188222,186.478333,134.747,0.722588,2257.875413,20541.70533,0.109917,1049.773886,0.668307,0.338667,15.832893,9062.779447,17257.53668,18895.36096,3308,1.130697,2.224,44.642599,0.310738,0.382044,0.307218,7574.376466,301.427441,212.384314,3294.728384,925.530801,1791.490321,10358.37578,2908.852356,5628.132832,1813.584626,2397.986809,13045.96525,1646.4554,1366.91016,1678145.806,4906.01769,1582.322,1342.00784,1547825.075,4773.21868,629.219,583.77585,287253.3185,1920.62725,21,403994.4951,19237.8331,12,19511.94209,1625.995174,15,6.04,2.325,-1.988,954.307,852.066,633.694,20122.885,1571.191,0.209,0.046,32.47,41.286,0.019,0.082,0.458,7.327,1.131,1.157,29.558,35.573,9.28,0.028,-0.128
275,gamagrass,g5,adapted_comm,0.22,71,0.78,0.000442,-0.34685,-784.7285068,-38.22459775,428.9156,0.009074,14,55,14228,13038.33971,228.854,162.094333,0.708287,3825.680521,27244.33888,0.140421,1890.342097,0.636167,0.338667,20.599071,14474.90555,24684.7325,27880.83955,4376,1.578539,3.353,44.650581,0.328634,0.351753,0.319613,12379.69784,427.022375,231.619494,5442.413977,1273.145759,2155.172031,17109.55265,4000.61428,6770.672619,3126.487974,3198.295114,18359.94941,1937.07915,1418.48634,2036081.672,5566.31721,1840.01305,1326.61538,1813820.707,5218.6603,606.67528,495.72556,235611.2649,1746.35569,18,526167.4932,29231.5274,12,23606.60738,1967.217282,13,10.656,5.687,5.988,802.57,672.323,737.227,21529.351,1118.432,0.269,0.013,39.294,24.605,0.034,0.079,0.48,9.478,1.569,1.711,30.126,32.858,11.846,0.032,0.002
276,gamagrass,g6,adapted_comm,0.27,58,0.73,0.001366,4.436473,3247.784041,147.6069005,141.1331,0.030056,33,93,28005,26479.62913,226.779667,166.497,0.73418,6149.421393,30212.15194,0.203541,2761.256126,0.541023,0.30527,14.820537,27556.47293,34063.9791,49903.44558,20094,0.391232,5.604,43.890106,0.331239,0.362287,0.306475,25149.41319,937.359913,392.856027,9844.051548,2894.868276,3132.062451,30965.24375,9096.323513,9841.878309,4996.318078,7521.292471,21546.36855,1705.43102,1325.34774,1724039.89,4872.38623,1589.01167,1228.73548,1509689.085,4528.25254,596.81317,428.87947,196145.976,1619.69249,16,368782.8696,23048.92935,11,29742.82774,2703.893431,14,10.486,5.157,-5.223,792.694,762.171,657.686,18242.702,931.771,0.109,0,58.757,29.218,0.015,0.206,0.974,5.435,2.12,1.562,28.77,26.979,12.737,0.045,-0.09
277,gamagrass,g1,adapted_comm,0.25,73,0.65,0.000772,1.864425,2415.05829,114.6773896,192.6788,0.016258,16,96,12306,12357.81442,227.033667,149.86,0.660078,3559.207935,25243.94324,0.140993,1361.325234,0.789858,0.338667,21.865975,12355.79505,43779.00776,34182.81421,6488,0.431874,3.23,44.926205,0.307655,0.38039,0.311955,11283.11325,729.536081,345.16509,5074.721359,2210.936053,3589.690404,15956.87503,6947.642318,11278.29687,3109.530236,5616.107076,35053.37045,1443.14362,1185.86647,1316073.676,4408.0369,1386.4935,1118.77795,1195579.865,4253.09717,528.06292,421.08296,176178.7629,1514.06489,14,378362.0476,27025.86054,11,16342.60922,1485.691747,12,6.677,11.366,16.877,1189.869,750.683,1204.194,21417.966,1395.176,0.925,0.036,28.966,43.589,0.03,0.242,0.663,21.289,1.264,1.641,27.32,35.213,14.702,0.035,0.138
278,gamagrass,g2,adapted_comm,0.18,61,0.48,0.001352,4.78722,3540.843195,161.9109142,118.7997,0.029567,29,87,20247,18125.60452,217.974333,166.243,0.762672,4136.029362,28342.48095,0.14593,1494.534645,0.433842,0.26774,10.414344,21891.44059,9451.568685,26109.90674,7614,1.264735,4.047,45.040758,0.327751,0.340144,0.332105,17748.26868,273.049227,104.286615,6771.707129,804.695888,728.776724,21291.80932,2528.577822,2289.519602,3289.006012,2005.261486,4157.301187,1538.10987,1130.18426,1355142.856,4380.47811,1467.30554,1078.40456,1233586.901,4167.42198,534.04356,453.8024,184545.5798,1540.76946,21,404456.6991,19259.84281,10,12038.56552,1203.856552,12,3.7,13.018,14.656,964.961,1021.926,738.255,26140.255,993.796,0,-0.002,24.273,42.211,0.024,0.219,0.446,10.796,1.342,1.626,37.916,30.345,17.502,0.044,0.003
279,gamagrass,g3,adapted_comm,0.21,54,0.45,0.001488,4.735842,3182.689516,147.6536135,140.4488,0.032074,22,53,12834,11971.85139,202.438,150.918333,0.745504,3351.118746,23561.9699,0.142226,1751.761729,0.723434,0.338667,17.021369,13656.89159,33752.2755,29707.47139,3459,1.67875,2.901,45.261427,0.3147,0.363911,0.321389,11184.80867,424.822074,362.220652,4727.861684,1333.649262,3391.639375,14862.53932,4189.782724,10655.14934,2445.782978,3508.478604,27798.01392,1079.87353,943.77066,787330.7822,3223.27205,1025.51926,895.86665,707800.2634,3064.75038,409.74502,351.83635,116182.8342,1224.62502,16,247496.841,15468.55256,9,10383.41299,1153.712554,11,6.074,8.29,10.142,1038.285,981.218,976.233,23860.837,1113.553,-0.049,0.019,32.988,39.824,0.025,0.131,0.513,9.515,1.58,1.123,36.45,32.462,20.043,0.044,-0.03
280,gamagrass,g4,adapted_comm,0.17,63,0.63,0.002033,5.982298,2942.596163,133.6766625,161.5909,0.044752,14,102,14589,14179.5905,229.277333,164.084,0.715657,3998.592361,25132.60744,0.1591,1205.329131,0.651342,0.34909,13.57125,13859.34944,21372.18687,31685.3229,8815,0.491909,3.657,44.01934,0.321221,0.376173,0.302606,13247.04001,670.76013,261.790359,6041.869092,2091.028118,1946.102017,19000.18323,6571.279876,6113.859799,3609.450894,5514.793732,12247.94224,1378.91213,1052.53922,1129578.52,3976.55121,1321.42892,1007.96155,1019543.923,3751.25366,476.14185,392.6605,145940.9147,1373.2903,22,2592181.959,117826.4527,9,17598.87971,1955.431079,13,5.021,5.916,0.294,1092.43,826.462,924.048,22860.509,1129.823,0.416,-0.01,26.527,27.746,0.018,0.066,0.396,7.033,1.308,1.885,34.9,34.375,13.481,0.042,-0.111
281,gamagrass,g5,adapted_comm,0.2,72,0.71,0.000327,-0.13834,-423.058104,-20.33514626,401.6993,0.006803,23,69,17662,16154.60949,221.234,148.886333,0.672981,4117.850187,23903.69502,0.172268,2616.105879,0.597959,0.30527,19.577051,17963.56258,33819.94361,33402.75237,7209,0.879816,3.654,44.526301,0.330969,0.348398,0.320633,15350.89142,477.188459,326.529611,6078.508848,1440.031386,3107.946346,19113.77349,4525.077472,9763.901407,3114.572804,3659.918333,27045.45247,1485.95064,1026.18676,1055448.855,4013.94958,1432.77266,989.12244,961756.8675,3850.4159,535.61469,443.9444,184503.9815,1540.74119,20,289269.4523,14463.47262,12,14963.85467,1246.987889,11,5.255,5.885,4.581,965.599,1203.215,751.281,26093.771,1357.367,0.061,-0.012,31.194,41.004,0.029,0.085,0.477,33.395,1.777,1.442,41.279,33.475,17.677,0.062,0.085
282,gamagrass,g6,adapted_comm,0.26,71,0.79,0.000583,-0.25319,-434.2881647,-21.00116125,402.5536,0.012056,25,58,15057,14915.18552,232.960333,168.783,0.724514,3896.63916,31209.82826,0.124853,1856.761519,0.543752,0.30527,15.446504,17612.77895,17396.48507,27295.17812,6270,1.385688,3.786,45.655133,0.310979,0.355188,0.333833,14229.96596,509.613993,175.605569,5711.548105,1519.133577,1452.893981,17955.98069,4774.796367,4564.401057,3021.42902,3812.331495,10562.72455,1515.94765,1235.96181,1446619.038,4370.10611,1479.36716,1192.18278,1353929.571,4230.67273,533.20555,438.06636,182017.7861,1532.66309,17,597869.6628,35168.80369,12,16307.94392,1358.995327,11,5.146,20.48,19.856,1070.347,669.765,815.358,20141.602,1634.463,0.134,0.01,32.324,38.693,0.049,0.402,0.847,10.464,1.476,2.257,30.559,42.748,12.761,0.054,-0.05
283,gamagrass,g1,adapted_comm,0.17,64,0.55,0.000436,0.775914,1779.619266,84.72526753,239.5591,0.009158,18,72,13876,12924.28506,215.9,158.242,0.732941,3269.669088,25395.03523,0.128752,1997.76303,0.539927,0.30527,11.389791,15007.89722,13247.09207,23820.49394,6540,1.006008,3.383,43.835821,0.335457,0.356361,0.308182,12276.14099,466.309094,181.834977,4883.650391,1461.952471,1231.902573,15356.81525,4593.542611,3870.136072,2518.309852,3882.756883,6846.025339,1717.48979,1550.9654,2104169.868,5493.05343,1652.76752,1468.66829,1907036.162,5191.93846,665.2368,612.68799,312093.0861,2009.4964,15,791575.2016,52771.6801,15,25219.69936,1681.313291,13,5.322,23.89,40.471,994.943,927.751,1079.297,21042.5,1394.617,0.2,0.032,28.504,37.754,0.046,0.19,0.507,9.498,2.602,0.843,30.351,35.66,18.587,0.051,-0.081
284,gamagrass,g2,adapted_comm,0.2,62,0.64,0.000311,0.148175,476.4469453,22.60488177,335.6861,0.006555,24,67,15724,15296.66653,219.371333,153.924,0.70166,4353.645415,26044.06171,0.167165,2040.347174,0.649601,0.30527,22.858432,18148.30965,40442.4393,34018.65469,5321,1.625844,3.561,44.560484,0.332502,0.347377,0.320121,14442.84603,501.844599,351.975897,5685.931866,1564.201939,3574.289412,17874.61897,4915.074356,11228.96136,2881.851353,4117.564761,33443.02319,1431.04994,1108.59134,1077916.129,4154.46128,1353.66457,1022.09936,957825.8225,3918.75888,511.60227,430.82019,168449.7875,1530.40239,20,319622.3894,15981.11947,11,13254.16207,1204.923825,11,9.897,18.131,-3.242,1026.725,1006.985,893.424,26366.789,1486.42,0.04,0.057,35.039,41.142,0.047,1.5,0.471,12.239,1.765,1.085,37.768,41.093,21.679,0.048,-0.068
285,gamagrass,g3,adapted_comm,0.23,66,0.77,0.000512,-0.19751,-385.7617188,-18.82840801,398.9325,0.01049,17,58,14063,13338.29347,207.475667,157.691667,0.760049,3891.854223,27214.23948,0.143008,1713.846035,0.699693,0.34909,16.05455,13583.40821,27403.44374,31840.53831,5740,1.025129,3.265,44.831436,0.315901,0.371522,0.312577,12422.42915,603.622029,312.242291,5687.285401,1820.30692,2622.554171,17881.97015,5719.571249,8238.996917,3431.941517,4623.219068,19348.28315,1873.30705,757.01384,1129559.107,4516.31714,1840.514,723.14978,1042521.471,4385.98496,608.55721,433.25481,201419.2614,1642.35168,18,2645414.456,146967.4698,12,13048.48128,1087.37344,14,2.501,3.889,-4.273,894.883,1079.436,671.49,18227.244,1014.284,0.203,0.001,28.278,33.75,0.025,0.389,0.53,9.729,1.139,0.042,30.844,19.942,7.715,0.028,-0.097
286,gamagrass,g4,adapted_comm,0.2,61,0.5,0.001139,3.28101,2880.605795,134.4786458,161.5353,0.024398,23,80,18067,16530.40721,231.097667,166.581667,0.720828,4326.382028,30210.09012,0.14321,2216.74467,0.582692,0.30527,15.921161,19195.46477,28739.68686,33227.93683,6706,1.232395,3.895,45.162013,0.319077,0.355036,0.325887,15681.40553,509.485496,339.516189,6077.759534,1609.675659,2883.851298,19109.92791,5058.122862,9059.886053,2996.247644,4287.905178,21455.53404,1173.04043,1029.46901,906446.3008,3429.56462,1135.76084,993.26179,847738.5347,3317.2009,447.03302,398.94063,138166.1811,1334.31063,14,369582.4825,26398.74875,8,11255.12974,1406.891218,11,8.502,13.553,9.871,1066.297,831.473,918.927,22167.136,1522.07,0.324,0.028,36.392,39.134,0.044,0.141,0.682,10.557,1.419,1.989,32.656,41.438,20.922,0.128,-0.121
287,gamagrass,g5,adapted_comm,0.22,57,0.6,0.001074,2.964449,2760.1946,129.2149333,169.8871,0.022942,19,57,13793,12667.76566,212.852,151.299333,0.710819,3637.743621,24624.50093,0.147729,998.055352,0.641613,0.30527,15.343132,14608.43319,23557.6077,27833.78925,4208,1.300107,3.07,44.446102,0.330101,0.354188,0.315711,11889.08263,486.787942,291.895089,4934.518984,1535.844651,2385.364005,15514.67846,4825.268752,7493.842034,2681.418841,4073.047153,16803.1417,1245.63251,945.93821,921846.4761,3668.66904,1188.76138,915.74411,849114.9782,3517.6542,480.7307,390.80991,145410.3045,1369.0464,15,314217.3757,20947.82505,11,12539.13247,1139.921134,12,3.936,2.902,2.642,722.345,801.167,683.475,21716.15,780.24,0.075,-0.001,40.393,31.493,0.021,0.071,0.385,15.028,1.237,0.668,29.55,23.367,10.285,0.04,-0.096
